FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.182605761,0.917790353,0.896027029,0.937391281
4.183393339,0.917790353,0.896027029,0.937391281
4.184180918,0.917792141,0.896027029,0.937391281
4.184968497,0.917796195,0.896027029,0.937391281
4.185756076,0.917796195,0.896027029,0.937391281
4.186543654,0.917796969,0.896027029,0.937391281
4.187331233,0.917803884,0.896027029,0.937391281
4.188118812,0.917807400,0.896434665,0.937391281
4.188906391,0.917807400,0.896434665,0.937391281
4.189693969,0.917808950,0.896434665,0.937391281
4.190481548,0.917816401,0.896434665,0.937391281
4.191269127,0.917816401,0.896434665,0.937391281
4.192056706,0.917819023,0.896434665,0.937391281
4.192844284,0.917820692,0.896434665,0.937391281
4.193631863,0.917820692,0.896434665,0.937391281
4.194419442,0.917821467,0.896434665,0.937391281
4.195207021,0.917823970,0.896434665,0.937391281
4.195994599,0.917824805,0.896434665,0.937391281
4.196782178,0.917824805,0.896434665,0.937391281
4.197569757,0.917828143,0.896434665,0.937391281
4.198357336,0.917831540,0.896434665,0.937391281
4.199144914,0.917831540,0.896434665,0.937391281
4.199932493,0.917832375,0.896434665,0.937391281
4.200720072,0.917832375,0.896434665,0.937391281
4.201507651,0.917832375,0.896434665,0.937391281
4.202295230,0.917837322,0.896434665,0.937391281
4.203082808,0.917843342,0.896434665,0.937391281
4.203870387,0.917845845,0.896434665,0.937391281
4.204657966,0.917845845,0.896434665,0.937391281
4.205445545,0.917848468,0.896434665,0.937391281
4.206233123,0.917851031,0.896434665,0.937391281
4.207020702,0.917851031,0.896434665,0.937391281
4.207808281,0.917856097,0.896434665,0.937391281
4.208595860,0.917856097,0.896434665,0.937391281
4.209383438,0.917856097,0.896434665,0.937391281
4.210171017,0.917858601,0.896434665,0.937391281
4.210958596,0.917861998,0.896434665,0.937391281
4.211746175,0.917863667,0.896434665,0.937391281
4.212533753,0.917863667,0.896434665,0.937391281
4.213321332,0.917866230,0.896434665,0.937500000
4.214108911,0.917868733,0.896434665,0.937500000
4.214896490,0.917868733,0.896434665,0.937500000
4.215684068,0.917868733,0.896434665,0.937500000
4.216471647,0.917871356,0.896434665,0.937500000
4.217259226,0.917871356,0.896434665,0.937500000
4.218046805,0.917872906,0.896434665,0.937500000
4.218834383,0.917872906,0.896434665,0.937500000
4.219621962,0.917873800,0.896434665,0.937500000
4.220409541,0.917873800,0.896434665,0.937500000
4.221197120,0.917876244,0.896434665,0.937500000
4.221984698,0.917877853,0.896434665,0.937500000
4.222772277,0.917877853,0.896434665,0.937500000
4.223559856,0.917877853,0.896434665,0.937500000
4.224347435,0.917887092,0.896434665,0.937500000
4.225135014,0.917887092,0.896434665,0.937500000
4.225922592,0.917889655,0.896434665,0.937500000
4.226710171,0.917893946,0.896434665,0.937500000
4.227497750,0.917896450,0.896434665,0.937500000
4.228285329,0.917896450,0.896434665,0.937500000
4.229072907,0.917902291,0.896434665,0.937500000
4.229860486,0.917902291,0.896434665,0.937500000
4.230648065,0.917902291,0.896434665,0.937500000
4.231435644,0.917908072,0.896752715,0.937500000
4.232223222,0.917912483,0.896752715,0.937500000
4.233010801,0.917912483,0.896752715,0.937500000
4.233798380,0.917915046,0.896752715,0.937500000
4.234585959,0.917918503,0.896752715,0.937500000
4.235373537,0.917920172,0.896752715,0.937500000
4.236161116,0.917920172,0.896752715,0.937500000
4.236948695,0.917921007,0.896752715,0.937500000
4.237736274,0.917926013,0.896752715,0.937500000
4.238523852,0.917926013,0.896752715,0.937500000
4.239311431,0.917926013,0.896752715,0.937500000
4.240099010,0.917927682,0.896752715,0.937500000
4.240886589,0.917927682,0.896752715,0.937500000
4.241674167,0.917937756,0.896752715,0.937500000
4.242461746,0.917937756,0.896752715,0.937500000
4.243249325,0.917938590,0.896752715,0.937500000
4.244036904,0.917938590,0.896752715,0.937500000
4.244824482,0.917938590,0.896752715,0.937500000
4.245612061,0.917940199,0.896752715,0.937608302
4.246399640,0.917940199,0.896752715,0.937608302
4.247187219,0.917941034,0.896752715,0.937608302
4.247974797,0.917953730,0.896752715,0.937608302
4.248762376,0.917953730,0.896752715,0.937608302
4.249549955,0.917954564,0.896752715,0.937608302
4.250337534,0.917954564,0.896752715,0.937608302
4.251125113,0.917954564,0.896752715,0.937608302
4.251912691,0.917956233,0.896752715,0.937608302
4.252700270,0.917957008,0.896752715,0.937608302
4.253487849,0.917959630,0.896752715,0.937608302
4.254275428,0.917959630,0.896752715,0.937608302
4.255063006,0.917967200,0.896752715,0.937608302
4.255850585,0.917970598,0.896752715,0.937608302
4.256638164,0.917970598,0.896752715,0.937608302
4.257425743,0.917976499,0.896752715,0.937608302
4.258213321,0.917980790,0.896752715,0.937608302
4.259000900,0.917980790,0.896752715,0.937608302
4.259788479,0.917980790,0.896752715,0.937608302
4.260576058,0.917984188,0.896752715,0.937608302
4.261363636,0.917986751,0.896752715,0.937608302
4.262151215,0.917986751,0.896752715,0.937608302
4.262938794,0.917988420,0.896752715,0.937608302
4.263726373,0.917994499,0.896752715,0.937608302
4.264513951,0.917994499,0.896752715,0.937608302
4.265301530,0.917999983,0.896752715,0.937608302
4.266089109,0.918000877,0.896752715,0.937608302
4.266876688,0.918000877,0.896752715,0.937608302
4.267664266,0.918006003,0.896752715,0.937608302
4.268451845,0.918007612,0.896752715,0.937608302
4.269239424,0.918012679,0.896752715,0.937608302
4.270027003,0.918012679,0.896752715,0.937608302
4.270814581,0.918014407,0.896752715,0.937608302
4.271602160,0.918017685,0.896752715,0.937608302
4.272389739,0.918017685,0.896752715,0.937608302
4.273177318,0.918023586,0.896752715,0.937608302
4.273964896,0.918028831,0.896752715,0.937608302
4.274752475,0.918028831,0.896752715,0.937608302
4.275540054,0.918032169,0.896752715,0.937608302
4.276327633,0.918033838,0.896752715,0.937608302
4.277115212,0.918037176,0.896752715,0.937608302
4.277902790,0.918037176,0.896752715,0.937608302
4.278690369,0.918044448,0.896752715,0.937608302
4.279477948,0.918047845,0.896752715,0.937608302
4.280265527,0.918047845,0.896752715,0.937608302
4.281053105,0.918050349,0.896752715,0.937608302
4.281840684,0.918055534,0.896752715,0.937608302
4.282628263,0.918055534,0.896752715,0.937608302
4.283415842,0.918058813,0.896752715,0.937608302
4.284203420,0.918060482,0.896752715,0.937608302
4.284990999,0.918063879,0.896752715,0.937608302
4.285778578,0.918063879,0.896752715,0.937608302
4.286566157,0.918075562,0.896752715,0.937608302
4.287353735,0.918081462,0.896752715,0.937608302
4.288141314,0.918081462,0.896752715,0.937608302
4.288928893,0.918082297,0.896752715,0.937608302
4.289716472,0.918089092,0.896752715,0.937608302
4.290504050,0.918089092,0.896752715,0.937608302
4.291291629,0.918097317,0.896752715,0.937608302
4.292079208,0.918101430,0.896752715,0.937608302
4.292866787,0.918107688,0.896752715,0.937608302
4.293654365,0.918107688,0.896752715,0.937608302
4.294441944,0.918109417,0.896752715,0.937608302
4.295229523,0.918110311,0.896752715,0.937608302
4.296017102,0.918110311,0.896752715,0.937608302
4.296804680,0.918116271,0.896752715,0.937608302
4.297592259,0.918118000,0.896752715,0.937608302
4.298379838,0.918118000,0.896752715,0.937608302
4.299167417,0.918120623,0.896752715,0.937608302
4.299954995,0.918122292,0.896752715,0.937608302
4.300742574,0.918126583,0.896752715,0.937608302
4.301530153,0.918126583,0.896752715,0.937608302
4.302317732,0.918129146,0.896752715,0.938075304
4.303105311,0.918129981,0.896752715,0.938144326
4.303892889,0.918129981,0.896752715,0.938144326
4.304680468,0.918133438,0.896752715,0.938144326
4.305468047,0.918133438,0.896752715,0.938144326
4.306255626,0.918133438,0.896752715,0.938144326
4.307043204,0.918135107,0.896752715,0.938144326
4.307830783,0.918143332,0.896752715,0.938144326
4.308618362,0.918145895,0.896752715,0.938144326
4.309405941,0.918145895,0.896752715,0.938144326
4.310193519,0.918147564,0.896752715,0.938144326
4.310981098,0.918152690,0.896752715,0.938144326
4.311768677,0.918152690,0.896752715,0.938144326
4.312556256,0.918159246,0.896752715,0.938217103
4.313343834,0.918159246,0.896752715,0.938217103
4.314131413,0.918159246,0.896752715,0.938217103
4.314918992,0.918164194,0.896752715,0.938217103
4.315706571,0.918168485,0.896752715,0.938217103
4.316494149,0.918171704,0.896752715,0.938217103
4.317281728,0.918171704,0.896752715,0.938217103
4.318069307,0.918177605,0.896752715,0.938217103
4.318856886,0.918179333,0.896752715,0.938217103
4.319644464,0.918179333,0.896752715,0.938217103
4.320432043,0.918182611,0.896752715,0.938217103
4.321219622,0.918185115,0.896752715,0.938217103
4.322007201,0.918185115,0.896752715,0.938217103
4.322794779,0.918185115,0.896752715,0.938217103
4.323582358,0.918191910,0.896752715,0.938217103
4.324369937,0.918194473,0.896752715,0.938217103
4.325157516,0.918194473,0.896752715,0.938217103
4.325945095,0.918198466,0.896752715,0.938217103
4.326732673,0.918200910,0.896752715,0.938217103
4.327520252,0.918200910,0.896752715,0.938217103
4.328307831,0.918201804,0.896752715,0.938217103
4.329095410,0.918204367,0.896752715,0.938217103
4.329882988,0.918204367,0.896752715,0.938217103
4.330670567,0.918213546,0.896752715,0.938217103
4.331458146,0.918215334,0.896752715,0.938217103
4.332245725,0.918220222,0.896752715,0.938217103
4.333033303,0.918220222,0.896752715,0.938217103
4.333820882,0.918228984,0.896759629,0.938217103
4.334608461,0.918232441,0.896759629,0.938217103
4.335396040,0.918232441,0.896759629,0.938217103
4.336183618,0.918240488,0.896759629,0.938217103
4.336971197,0.918243110,0.896759629,0.938217103
4.337758776,0.918243110,0.896759629,0.938217103
4.338546355,0.918248892,0.896759629,0.938260853
4.339333933,0.918253899,0.896759629,0.938260853
4.340121512,0.918262064,0.896759629,0.938260853
4.340909091,0.918262064,0.896759629,0.938260853
4.341696670,0.918266416,0.896759629,0.938260853
4.342484248,0.918270648,0.896759629,0.938260853
4.343271827,0.918270648,0.896759629,0.938260853
4.344059406,0.918274879,0.896759629,0.938260853
4.344846985,0.918276608,0.896759629,0.938260853
4.345634563,0.918276608,0.896759629,0.938260853
4.346422142,0.918283582,0.896759629,0.938260853
4.347209721,0.918285251,0.896759629,0.938260853
4.347997300,0.918288708,0.896759629,0.938260853
4.348784878,0.918288708,0.896759629,0.938260853
4.349572457,0.918290377,0.896759629,0.938260853
4.350360036,0.918292046,0.896759629,0.938260853
4.351147615,0.918292046,0.896759629,0.938260853
4.351935194,0.918298602,0.896759629,0.938260853
4.352722772,0.918299437,0.896759629,0.938260853
4.353510351,0.918299437,0.896759629,0.938260853
4.354297930,0.918302000,0.896759629,0.938260853
4.355085509,0.918307006,0.896759629,0.938260853
4.355873087,0.918312132,0.896759629,0.938260853
4.356660666,0.918312132,0.896759629,0.938260853
4.357448245,0.918316305,0.896759629,0.938260853
4.358235824,0.918319583,0.896759629,0.938260853
4.359023402,0.918319583,0.896759629,0.938260853
4.359810981,0.918320417,0.896759629,0.938260853
4.360598560,0.918323874,0.896759629,0.938260853
4.361386139,0.918323874,0.896759629,0.938260853
4.362173717,0.918327212,0.896759629,0.938260853
4.362961296,0.918329716,0.896759629,0.938260853
4.363748875,0.918332279,0.896759629,0.938260853
4.364536454,0.918332279,0.896759629,0.938260853
4.365324032,0.918332279,0.896759629,0.938260853
4.366111611,0.918334842,0.896759629,0.938260853
4.366899190,0.918334842,0.896759629,0.938260853
4.367686769,0.918336570,0.896759629,0.938260853
4.368474347,0.918339014,0.896759629,0.938260853
4.369261926,0.918339014,0.896759629,0.938260853
4.370049505,0.918348253,0.896759629,0.938344598
4.370837084,0.918349981,0.896759629,0.938344598
4.371624662,0.918351710,0.896759629,0.938344598
4.372412241,0.918351710,0.896759629,0.938344598
4.373199820,0.918354988,0.896759629,0.938344598
4.373987399,0.918360114,0.896759629,0.938344598
4.374774977,0.918360114,0.896759629,0.938344598
4.375562556,0.918364406,0.896759629,0.938344598
4.376350135,0.918366671,0.896864712,0.938344598
4.377137714,0.918366671,0.896864712,0.938344598
4.377925293,0.918371677,0.896864712,0.938344598
4.378712871,0.918374240,0.896864712,0.938344598
4.379500450,0.918374240,0.896864712,0.938344598
4.380288029,0.918384016,0.896864712,0.938344598
4.381075608,0.918387413,0.896864712,0.938344598
4.381863186,0.918389082,0.896864712,0.938344598
4.382650765,0.918389082,0.896864712,0.938344598
4.383438344,0.918394089,0.896864712,0.938344598
4.384225923,0.918399036,0.896864712,0.938344598
4.385013501,0.918399036,0.896864712,0.938344598
4.385801080,0.918402314,0.896864712,0.938344598
4.386588659,0.918405652,0.896864712,0.938344598
4.387376238,0.918405652,0.896864712,0.938344598
4.388163816,0.918409765,0.896864712,0.938344598
4.388951395,0.918414176,0.896864712,0.938344598
4.389738974,0.918418229,0.896864712,0.938344598
4.390526553,0.918418229,0.896864712,0.938344598
4.391314131,0.918423355,0.896864712,0.938344598
4.392101710,0.918427587,0.896864712,0.938344598
4.392889289,0.918427587,0.896864712,0.938344598
4.393676868,0.918433368,0.896864712,0.938344598
4.394464446,0.918433368,0.896864712,0.938344598
4.395252025,0.918433368,0.896864712,0.938344598
4.396039604,0.918443501,0.896864712,0.938344598
4.396827183,0.918446183,0.896864712,0.938344598
4.397614761,0.918446183,0.896864712,0.938344598
4.398402340,0.918446183,0.896864712,0.938344598
4.399189919,0.918450177,0.896864712,0.938344598
4.399977498,0.918451905,0.896864712,0.938344598
4.400765077,0.918451905,0.896864712,0.938344598
4.401552655,0.918455422,0.896864712,0.938344598
4.402340234,0.918457031,0.896864712,0.938344598
4.403127813,0.918457031,0.896864712,0.938344598
4.403915392,0.918468773,0.896864712,0.938344598
4.404702970,0.918474913,0.896864712,0.938344598
4.405490549,0.918476582,0.896864712,0.938344598
4.406278128,0.918476582,0.896864712,0.938344598
4.407065707,0.918480694,0.896864712,0.938344598
4.407853285,0.918481529,0.896864712,0.938344598
4.408640864,0.918481529,0.896864712,0.938344598
4.409428443,0.918483078,0.896864712,0.938344598
4.410216022,0.918484032,0.896864712,0.938344598
4.411003600,0.918484032,0.896864712,0.938344598
4.411791179,0.918490529,0.896864712,0.938474894
4.412578758,0.918490529,0.896864712,0.938474894
4.413366337,0.918492317,0.896864712,0.938474894
4.414153915,0.918492317,0.896864712,0.938474894
4.414941494,0.918493867,0.896864712,0.938474894
4.415729073,0.918500721,0.896864712,0.938474894
4.416516652,0.918500721,0.896864712,0.938474894
4.417304230,0.918504179,0.896864712,0.938474894
4.418091809,0.918504179,0.896864712,0.938474894
4.418879388,0.918504179,0.896864712,0.938474894
4.419666967,0.918505013,0.896864712,0.938474894
4.420454545,0.918505013,0.896864712,0.938474894
4.421242124,0.918516994,0.896864712,0.938474894
4.422029703,0.918516994,0.896864712,0.938474894
4.422817282,0.918517888,0.896864712,0.938474894
4.423604860,0.918522954,0.896864712,0.938474894
4.424392439,0.918522954,0.896864712,0.938474894
4.425180018,0.918531477,0.897085607,0.938474894
4.425967597,0.918534160,0.897085607,0.938474894
4.426755176,0.918534160,0.897085607,0.938474894
4.427542754,0.918535769,0.897085607,0.938474894
4.428330333,0.918541610,0.897085607,0.938474894
4.429117912,0.918548286,0.897085607,0.938474894
4.429905491,0.918548286,0.897085607,0.938474894
4.430693069,0.918550193,0.897085607,0.938474894
4.431480648,0.918556035,0.897085607,0.938474894
4.432268227,0.918556035,0.897085607,0.938474894
4.433055806,0.918559432,0.897085607,0.938474894
4.433843384,0.918563604,0.897085607,0.938474894
4.434630963,0.918563604,0.897085607,0.938474894
4.435418542,0.918564439,0.897085607,0.938474894
4.436206121,0.918572009,0.897085607,0.938474894
4.436993699,0.918573678,0.897085607,0.938474894
4.437781278,0.918573678,0.897085607,0.938474894
4.438568857,0.918575346,0.897085607,0.938474894
4.439356436,0.918579519,0.897085607,0.938557446
4.440144014,0.918579519,0.897085607,0.938557446
4.440931593,0.918582141,0.897260249,0.938557446
4.441719172,0.918586254,0.897260249,0.938557446
4.442506751,0.918586254,0.897260249,0.938557446
4.443294329,0.918588758,0.897260249,0.938557446
4.444081908,0.918595552,0.897260249,0.938557446
4.444869487,0.918598115,0.897260249,0.938557446
4.445657066,0.918598115,0.897260249,0.938557446
4.446444644,0.918602288,0.897260249,0.938557446
4.447232223,0.918603122,0.897260249,0.938557446
4.448019802,0.918603122,0.897260249,0.938557446
4.448807381,0.918604016,0.897260249,0.938574910
4.449594959,0.918609977,0.897260249,0.938574910
4.450382538,0.918609977,0.897260249,0.938574910
4.451170117,0.918614984,0.897260249,0.938574910
4.451957696,0.918615818,0.897260249,0.938574910
4.452745275,0.918620050,0.897260249,0.938574910
4.453532853,0.918620050,0.897260249,0.938574910
4.454320432,0.918621778,0.897260249,0.938574910
4.455108011,0.918624401,0.897260249,0.938574910
4.455895590,0.918624401,0.897260249,0.938574910
4.456683168,0.918627858,0.897260249,0.938574910
4.457470747,0.918629527,0.897260249,0.938574910
4.458258326,0.918629527,0.897260249,0.938574910
4.459045905,0.918631136,0.897260249,0.938574910
4.459833483,0.918632090,0.897260249,0.938574910
4.460621062,0.918634593,0.897260249,0.938574910
4.461408641,0.918634593,0.897260249,0.938574910
4.462196220,0.918644190,0.897260249,0.938574910
4.462983798,0.918647587,0.897260249,0.938574910
4.463771377,0.918647587,0.897260249,0.938574910
4.464558956,0.918647587,0.897260249,0.938574910
4.465346535,0.918647587,0.897260249,0.938574910
4.466134113,0.918647587,0.897260249,0.938574910
4.466921692,0.918650150,0.897260249,0.938574910
4.467709271,0.918657064,0.897260249,0.938574910
4.468496850,0.918663442,0.897260249,0.938574910
4.469284428,0.918663442,0.897260249,0.938574910
4.470072007,0.918671012,0.897260249,0.938574910
4.470859586,0.918671846,0.897283554,0.938574910
4.471647165,0.918671846,0.897283554,0.938574910
4.472434743,0.918679416,0.897283554,0.938574910
4.473222322,0.918682814,0.897283554,0.938574910
4.474009901,0.918682814,0.897283554,0.938574910
4.474797480,0.918686867,0.897283554,0.938574910
4.475585059,0.918697953,0.897283554,0.938574910
4.476372637,0.918699622,0.897283554,0.938574910
4.477160216,0.918699622,0.897283554,0.938574910
4.477947795,0.918703914,0.897283554,0.938574910
4.478735374,0.918708920,0.897283554,0.938574910
4.479522952,0.918708920,0.897283554,0.938574910
4.480310531,0.918713927,0.897283554,0.938574910
4.481098110,0.918718219,0.897585332,0.938574910
4.481885689,0.918718219,0.897585332,0.938574910
4.482673267,0.918726683,0.897689760,0.938574910
4.483460846,0.918727398,0.897689760,0.938574910
4.484248425,0.918729126,0.897689760,0.938574910
4.485036004,0.918729126,0.897689760,0.938574910
4.485823582,0.918734133,0.897689760,0.938574910
4.486611161,0.918738425,0.897689760,0.938574910
4.487398740,0.918738425,0.897689760,0.938574910
4.488186319,0.918738425,0.897689760,0.938574910
4.488973897,0.918744326,0.897689760,0.938704014
4.489761476,0.918744326,0.897689760,0.938704014
4.490549055,0.918745220,0.897689760,0.938704014
4.491336634,0.918748498,0.897689760,0.938704014
4.492124212,0.918751121,0.897689760,0.938704014
4.492911791,0.918751121,0.897689760,0.938704014
4.493699370,0.918752789,0.897689760,0.938704014
4.494486949,0.918755472,0.897689760,0.938704014
4.495274527,0.918755472,0.897689760,0.938704014
4.496062106,0.918758810,0.897689760,0.938704014
4.496849685,0.918758810,0.897689760,0.938704014
4.497637264,0.918758810,0.897689760,0.938704014
4.498424842,0.918764770,0.897689760,0.938704014
4.499212421,0.918768108,0.897689760,0.938704014
4.500000000,0.918769836,0.897689760,0.938704014
4.500787579,0.918769836,0.897689760,0.938704014
4.501575158,0.918775737,0.897689760,0.938704014
4.502362736,0.918778300,0.897689760,0.938704014
4.503150315,0.918778300,0.897689760,0.938704014
4.503937894,0.918781638,0.897689760,0.938704014
4.504725473,0.918785155,0.897689760,0.938704014
4.505513051,0.918785155,0.897689760,0.938704014
4.506300630,0.918789327,0.897689760,0.938704014
4.507088209,0.918791771,0.897689760,0.938704014
4.507875788,0.918791771,0.897689760,0.938704014
4.508663366,0.918791771,0.897689760,0.938704014
4.509450945,0.918796003,0.897689760,0.938704014
4.510238524,0.918801963,0.897689760,0.938704014
4.511026103,0.918801963,0.897689760,0.938704014
4.511813681,0.918810427,0.897689760,0.938704014
4.512601260,0.918813825,0.897689760,0.938704014
4.513388839,0.918813825,0.897689760,0.938704014
4.514176418,0.918814719,0.897689760,0.938704014
4.514963996,0.918818116,0.897689760,0.938704014
4.515751575,0.918818116,0.897689760,0.938704014
4.516539154,0.918824971,0.897689760,0.938704014
4.517326733,0.918827415,0.897689760,0.938704014
4.518114311,0.918830574,0.897689760,0.938704014
4.518901890,0.918830574,0.897689760,0.938704014
4.519689469,0.918835640,0.897689760,0.938704014
4.520477048,0.918837309,0.897689760,0.938704014
4.521264626,0.918837309,0.897689760,0.938704014
4.522052205,0.918838978,0.897689760,0.938704014
4.522839784,0.918839872,0.897689760,0.938704014
4.523627363,0.918839872,0.897689760,0.938704014
4.524414941,0.918844938,0.897689760,0.938704014
4.525202520,0.918849111,0.897689760,0.938704014
4.525990099,0.918856680,0.897689760,0.938704014
4.526777678,0.918856680,0.897689760,0.938704014
4.527565257,0.918862522,0.898012102,0.938704014
4.528352835,0.918869257,0.898012102,0.938704014
4.529140414,0.918869257,0.898012102,0.938704014
4.529927993,0.918873549,0.898012102,0.938704014
4.530715572,0.918884337,0.898012102,0.938704014
4.531503150,0.918884337,0.898012102,0.938704014
4.532290729,0.918886006,0.898012102,0.938704014
4.533078308,0.918892801,0.898012102,0.938704014
4.533865887,0.918897092,0.898012102,0.938704014
4.534653465,0.918897092,0.898012102,0.938704014
4.535441044,0.918902934,0.898012102,0.938704014
4.536228623,0.918906212,0.898012102,0.938704014
4.537016202,0.918906212,0.898012102,0.938704014
4.537803780,0.918911397,0.898012102,0.938704014
4.538591359,0.918913126,0.898012102,0.938704014
4.539378938,0.918913126,0.898012102,0.938704014
4.540166517,0.918916464,0.898012102,0.938704014
4.540954095,0.918918967,0.898012102,0.938704014
4.541741674,0.918925762,0.898012102,0.938704014
4.542529253,0.918925762,0.898012102,0.938704014
4.543316832,0.918929935,0.898012102,0.938704014
4.544104410,0.918933392,0.898012102,0.938912153
4.544891989,0.918933392,0.898012102,0.938912153
4.545679568,0.918936789,0.898012102,0.938912153
4.546467147,0.918940902,0.898073852,0.938912153
4.547254725,0.918940902,0.898073852,0.938912153
4.548042304,0.918944359,0.898073852,0.938912153
4.548829883,0.918947756,0.898073852,0.938912153
4.549617462,0.918954372,0.898073852,0.938912153
4.550405041,0.918954372,0.898073852,0.938912153
4.551192619,0.918962657,0.898073852,0.938912153
4.551980198,0.918967903,0.898073852,0.938912153
4.552767777,0.918967903,0.898073852,0.938912153
4.553555356,0.918969512,0.898073852,0.938912153
4.554342934,0.918976068,0.898073852,0.938912153
4.555130513,0.918976068,0.898073852,0.938912153
4.555918092,0.918982029,0.898073852,0.938994229
4.556705671,0.918987930,0.898073852,0.938994229
4.557493249,0.918989480,0.898073852,0.938994229
4.558280828,0.918989480,0.898073852,0.938994229
4.559068407,0.918992937,0.898073852,0.938994229
4.559855986,0.918998480,0.898073852,0.938994229
4.560643564,0.918998480,0.898073852,0.938994229
4.561431143,0.919002950,0.898073852,0.938994229
4.562218722,0.919012964,0.898073852,0.939034700
4.563006301,0.919012964,0.898073852,0.939034700
4.563793879,0.919021249,0.898073852,0.939034700
4.564581458,0.919023752,0.898073852,0.939034700
4.565369037,0.919023752,0.898073852,0.939034700
4.566156616,0.919023752,0.898073852,0.939034700
4.566944194,0.919025362,0.898073852,0.939034700
4.567731773,0.919027030,0.898073852,0.939034700
4.568519352,0.919027030,0.898073852,0.939034700
4.569306931,0.919027865,0.898073852,0.939034700
4.570094509,0.919035375,0.898073852,0.939034700
4.570882088,0.919035375,0.898073852,0.939034700
4.571669667,0.919040263,0.898073852,0.939034700
4.572457246,0.919044554,0.898073852,0.939034700
4.573244824,0.919051230,0.898073852,0.939034700
4.574032403,0.919051230,0.898073852,0.939034700
4.574819982,0.919059455,0.898073852,0.939034700
4.575607561,0.919062853,0.898073852,0.939034700
4.576395140,0.919062853,0.898073852,0.939034700
4.577182718,0.919070363,0.898073852,0.939034700
4.577970297,0.919073582,0.898073852,0.939034700
4.578757876,0.919073582,0.898073852,0.939034700
4.579545455,0.919074535,0.898073852,0.939034700
4.580333033,0.919078767,0.898073852,0.939034700
4.581120612,0.919082165,0.898073852,0.939034700
4.581908191,0.919082165,0.898073852,0.939034700
4.582695770,0.919091403,0.898073852,0.939034700
4.583483348,0.919095695,0.898073852,0.939034700
4.584270927,0.919095695,0.898073852,0.939034700
4.585058506,0.919100761,0.898073852,0.939034700
4.585846085,0.919104159,0.898073852,0.939034700
4.586633663,0.919104159,0.898073852,0.939034700
4.587421242,0.919108570,0.898073852,0.939034700
4.588208821,0.919115961,0.898073852,0.939034700
4.588996400,0.919119358,0.898073852,0.939034700
4.589783978,0.919119358,0.898073852,0.939034700
4.590571557,0.919126093,0.898073852,0.939034700
4.591359136,0.919133544,0.898073852,0.939034700
4.592146715,0.919133544,0.898073852,0.939034700
4.592934293,0.919137120,0.898073852,0.939130425
4.593721872,0.919144750,0.898073852,0.939130425
4.594509451,0.919144750,0.898073852,0.939130425
4.595297030,0.919145644,0.898073852,0.939130425
4.596084608,0.919147313,0.898073852,0.939130425
4.596872187,0.919150651,0.898073852,0.939130425
4.597659766,0.919150651,0.898073852,0.939130425
4.598447345,0.919150651,0.898073852,0.939130425
4.599234923,0.919154942,0.898073852,0.939130425
4.600022502,0.919154942,0.898073852,0.939130425
4.600810081,0.919154942,0.898073852,0.939130425
4.601597660,0.919160783,0.898073852,0.939130425
4.602385239,0.919160783,0.898073852,0.939130425
4.603172817,0.919170916,0.898073852,0.939130425
4.603960396,0.919174910,0.898073852,0.939130425
4.604747975,0.919179797,0.898073852,0.939130425
4.605535554,0.919179797,0.898073852,0.939130425
4.606323132,0.919182241,0.898073852,0.939130425
4.607110711,0.919184804,0.898073852,0.939130425
4.607898290,0.919184804,0.898073852,0.939130425
4.608685869,0.919188976,0.898073852,0.939419806
4.609473447,0.919189811,0.898073852,0.939419806
4.610261026,0.919189811,0.898073852,0.939419806
4.611048605,0.919194937,0.898073852,0.939419806
4.611836184,0.919198275,0.898073852,0.939419806
4.612623762,0.919200957,0.898073852,0.939419806
4.613411341,0.919200957,0.898073852,0.939419806
4.614198920,0.919205785,0.898073852,0.939419806
4.614986499,0.919206679,0.898073852,0.939419806
4.615774077,0.919206679,0.898073852,0.939419806
4.616561656,0.919209242,0.898073852,0.939419806
4.617349235,0.919211686,0.898073852,0.939419806
4.618136814,0.919211686,0.898073852,0.939419806
4.618924392,0.919213355,0.898073852,0.939419806
4.619711971,0.919215918,0.898073852,0.939419806
4.620499550,0.919218600,0.898073852,0.939419806
4.621287129,0.919218600,0.898073852,0.939419806
4.622074707,0.919221878,0.898073852,0.939419806
4.622862286,0.919224322,0.898073852,0.939419806
4.623649865,0.919224322,0.898073852,0.939419806
4.624437444,0.919225931,0.898073852,0.939419806
4.625225023,0.919231057,0.898073852,0.939419806
4.626012601,0.919231057,0.898073852,0.939419806
4.626800180,0.919231057,0.898073852,0.939419806
4.627587759,0.919232786,0.898073852,0.939419806
4.628375338,0.919232786,0.898073852,0.939419806
4.629162916,0.919241190,0.898073852,0.939419806
4.629950495,0.919245362,0.898073852,0.939419806
4.630738074,0.919247925,0.898073852,0.939419806
4.631525653,0.919247925,0.898073852,0.939419806
4.632313231,0.919253647,0.898073852,0.939419806
4.633100810,0.919258535,0.898073852,0.939419806
4.633888389,0.919258535,0.898073852,0.939419806
4.634675968,0.919261873,0.898073852,0.939419806
4.635463546,0.919274688,0.898073852,0.939419806
4.636251125,0.919274688,0.898073852,0.939419806
4.637038704,0.919277012,0.898073852,0.939419806
4.637826283,0.919280350,0.898073852,0.939419806
4.638613861,0.919285536,0.898073852,0.939419806
4.639401440,0.919285536,0.898073852,0.939419806
